INFO  | 2022-10-16 09:13:08 | [main] demo.NeedOfLogging (NeedOfLogging.java:13) - this is sample logging
DEBUG | 2022-10-16 09:23:27 | [main] xml.XmlBeanDefinitionReader (XmlBeanDefinitionReader.java:393) - Loaded 2 bean definitions from class path resource [bank.xml]
TRACE | 2022-10-16 09:23:27 | [main] support.AbstractBeanDefinitionReader (AbstractBeanDefinitionReader.java:229) - Loaded 2 bean definitions from location pattern [bank.xml]
TRACE | 2022-10-16 09:23:27 | [main] support.AbstractApplicationContext (AbstractApplicationContext.java:754) - No 'messageSource' bean, using [Empty MessageSource]
TRACE | 2022-10-16 09:23:27 | [main] support.AbstractApplicationContext (AbstractApplicationContext.java:777) - No 'applicationEventMulticaster' bean, using [SimpleApplicationEventMulticaster]
TRACE | 2022-10-16 09:23:27 | [main] support.DefaultListableBeanFactory (DefaultListableBeanFactory.java:866) - Pre-instantiating singletons in org.springframework.beans.factory.support.DefaultListableBeanFactory@229d10bd: defining beans [bs,accountDao]; root of factory hierarchy
DEBUG | 2022-10-16 09:23:27 | [main] support.DefaultSingletonBeanRegistry (DefaultSingletonBeanRegistry.java:225) - Creating shared instance of singleton bean 'bs'
TRACE | 2022-10-16 09:23:27 | [main] support.AbstractAutowireCapableBeanFactory (AbstractAutowireCapableBeanFactory.java:481) - Creating instance of bean 'bs'
TRACE | 2022-10-16 09:23:27 | [main] support.AbstractAutowireCapableBeanFactory (AbstractAutowireCapableBeanFactory.java:584) - Eagerly caching bean 'bs' to allow for resolving potential circular references
DEBUG | 2022-10-16 09:23:27 | [main] support.DefaultSingletonBeanRegistry (DefaultSingletonBeanRegistry.java:225) - Creating shared instance of singleton bean 'accountDao'
TRACE | 2022-10-16 09:23:27 | [main] support.AbstractAutowireCapableBeanFactory (AbstractAutowireCapableBeanFactory.java:481) - Creating instance of bean 'accountDao'
TRACE | 2022-10-16 09:23:27 | [main] support.AbstractAutowireCapableBeanFactory (AbstractAutowireCapableBeanFactory.java:584) - Eagerly caching bean 'accountDao' to allow for resolving potential circular references
TRACE | 2022-10-16 09:23:27 | [main] support.AbstractAutowireCapableBeanFactory (AbstractAutowireCapableBeanFactory.java:518) - Finished creating instance of bean 'accountDao'
TRACE | 2022-10-16 09:23:27 | [main] support.SpringFactoriesLoader (SpringFactoriesLoader.java:100) - Loaded [org.springframework.beans.BeanInfoFactory] names: [org.springframework.beans.ExtendedBeanInfoFactory]
TRACE | 2022-10-16 09:23:27 | [main] beans.CachedIntrospectionResults (CachedIntrospectionResults.java:272) - Getting BeanInfo for class [com.bankapp.service.AccountServiceImpl]
TRACE | 2022-10-16 09:23:27 | [main] beans.CachedIntrospectionResults (CachedIntrospectionResults.java:277) - Caching PropertyDescriptors for class [com.bankapp.service.AccountServiceImpl]
TRACE | 2022-10-16 09:23:27 | [main] beans.CachedIntrospectionResults (CachedIntrospectionResults.java:290) - Found bean property 'accountDao' of type [com.bankapp.dao.AccountDao]
TRACE | 2022-10-16 09:23:27 | [main] beans.CachedIntrospectionResults (CachedIntrospectionResults.java:290) - Found bean property 'all' of type [java.util.List]
TRACE | 2022-10-16 09:23:27 | [main] beans.CachedIntrospectionResults (CachedIntrospectionResults.java:290) - Found bean property 'byId'
TRACE | 2022-10-16 09:23:27 | [main] beans.CachedIntrospectionResults (CachedIntrospectionResults.java:290) - Found bean property 'class' of type [java.lang.Class]
TRACE | 2022-10-16 09:23:27 | [main] support.AbstractAutowireCapableBeanFactory (AbstractAutowireCapableBeanFactory.java:518) - Finished creating instance of bean 'bs'
TRACE | 2022-10-16 09:23:27 | [main] support.AbstractBeanFactory (AbstractBeanFactory.java:258) - Returning cached instance of singleton bean 'accountDao'
TRACE | 2022-10-16 09:23:27 | [main] support.AbstractApplicationContext (AbstractApplicationContext.java:803) - No 'lifecycleProcessor' bean, using [DefaultLifecycleProcessor]
TRACE | 2022-10-16 09:23:27 | [main] support.AbstractBeanFactory (AbstractBeanFactory.java:258) - Returning cached instance of singleton bean 'lifecycleProcessor'
TRACE | 2022-10-16 09:23:27 | [main] env.PropertySourcesPropertyResolver (PropertySourcesPropertyResolver.java:82) - Searching for key 'spring.liveBeansView.mbeanDomain' in PropertySource 'systemProperties'
TRACE | 2022-10-16 09:23:27 | [main] env.PropertySourcesPropertyResolver (PropertySourcesPropertyResolver.java:82) - Searching for key 'spring.liveBeansView.mbeanDomain' in PropertySource 'systemEnvironment'
TRACE | 2022-10-16 09:23:27 | [main] env.PropertySourcesPropertyResolver (PropertySourcesPropertyResolver.java:96) - Could not find key 'spring.liveBeansView.mbeanDomain' in any property source
TRACE | 2022-10-16 09:23:27 | [main] support.AbstractBeanFactory (AbstractBeanFactory.java:258) - Returning cached instance of singleton bean 'bs'
INFO  | 2022-10-16 09:23:27 | [main] service.AccountServiceImpl (AccountServiceImpl.java:54) - time taken by transfer method is : 0 ms
INFO  | 2022-10-16 09:23:50 | [main] service.AccountServiceImpl (AccountServiceImpl.java:54) - time taken by transfer method is : 0 ms
INFO  | 2022-10-16 09:24:38 | [main] service.AccountServiceImpl (AccountServiceImpl.java:54) - time taken by transfer method is : 0 ms
INFO  | 2022-10-16 09:25:06 | [main] service.AccountServiceImpl (AccountServiceImpl.java:54) - time taken by transfer method is : 2000 ms
INFO  | 2022-10-16 09:29:14 | [main] service.AccountServiceImpl (AccountServiceImpl.java:52) - time taken by transfer method is : 2000 ms
WARN  | 2022-10-16 09:49:27 | [main] support.AbstractApplicationContext (AbstractApplicationContext.java:559) - Exception encountered during context initialization - cancelling refresh attempt: org.springframework.beans.factory.BeanCreationException: Error creating bean with name 'accountDaoJdbcImpl' defined in file [/home/raj/Documents/edureka_oct_22/core/09_bankapp_with_aop/target/classes/com/bankapp/dao/AccountDaoJdbcImpl.class]: Initialization of bean failed; nested exception is java.lang.IllegalArgumentException: Pointcut is not well-formed: expecting ')' at character position 35
execution(public void transfer(int fromAccId, int toAccId, double amount))
                                   ^^^^^^^^^

INFO  | 2022-10-16 09:50:10 | [main] util.LoggingAspect (LoggingAspect.java:21) - time taken by transfer method is : 2001 ms
INFO  | 2022-10-16 09:51:57 | [main] util.LoggingAspect (LoggingAspect.java:22) - time taken bytransfer method is : 2002 ms
INFO  | 2022-10-16 09:55:22 | [main] util.LoggingAspect (LoggingAspect.java:22) - time taken by transfer method is : 2001 ms
INFO  | 2022-10-16 09:58:01 | [main] util.LoggingAspect (LoggingAspect.java:22) - time taken by transfer method is : 2002 ms
WARN  | 2022-10-22 07:22:05 | [main] support.AbstractApplicationContext (AbstractApplicationContext.java:559) - Exception encountered during context initialization - cancelling refresh attempt: org.springframework.beans.factory.BeanCreationException: Error creating bean with name 'magician' defined in file [/home/raj/Documents/edureka_oct_22/core/10_aop_basics/target/classes/com/demo/Magician.class]: Initialization of bean failed; nested exception is org.springframework.aop.framework.AopConfigException: Could not generate CGLIB subclass of class com.demo.Magician: Common causes of this problem include using a final class or a non-visible class; nested exception is java.lang.IllegalArgumentException: Cannot subclass final class com.demo.Magician
